Norwich,beat,Wolves,24/03/2012
Stoke,tied,Man City,24/03/2012
Sunderland,beat,QPR,24/03/2012
Everton,beat,Swansea,24/03/2012
Newcastle,beat,West Brom,25/03/2012
Man United,beat,Fulham,26/03/2012
Chelsea,beat,Aston Villa,31/03/2012
Everton,beat,West Brom,31/03/2012
Fulham,beat,Norwich,31/03/2012
Man City,tied,Sunderland,31/03/2012
QPR,beat,Arsenal,31/03/2012
Wigan,beat,Stoke,31/03/2012
Bolton,beat,Wolves,31/03/2012
Newcastle,beat,Liverpool,01/04/2012
Tottenham,beat,Swansea,01/04/2012
Man United,beat,Blackburn,02/04/2012
Newcastle,beat,Swansea,06/04/2012
Fulham,beat,Bolton,07/04/2012
Chelsea,beat,Wigan,07/04/2012
Liverpool,tied,Aston Villa,07/04/2012
Norwich,tied,Everton,07/04/2012
Stoke,beat,Wolves,07/04/2012
Sunderland,tied,Tottenham,07/04/2012
West Brom,beat,Blackburn,07/04/2012
Arsenal,beat,Man City,08/04/2012
Man United,beat,QPR,08/04/2012
Aston Villa,tied,Stoke,09/04/2012
Everton,beat,Sunderland,09/04/2012
Fulham,tied,Chelsea,09/04/2012
Newcastle,beat,Bolton,09/04/2012
Norwich,beat,Tottenham,09/04/2012
Liverpool,beat,Blackburn,10/04/2012
Man City,beat,West Brom,11/04/2012
QPR,beat,Swansea,11/04/2012
Wigan,beat,Man United,11/04/2012
Arsenal,beat,Wolves,11/04/2012
Man City,beat,Norwich,14/04/2012
Sunderland,tied,Wolves,14/04/2012
Swansea,beat,Blackburn,14/04/2012
West Brom,beat,QPR,14/04/2012
Man United,beat,Aston Villa,15/04/2012
Wigan,beat,Arsenal,16/04/2012
Arsenal,tied,Chelsea,21/04/2012
Aston Villa,tied,Sunderland,21/04/2012
Blackburn,beat,Norwich,21/04/2012
Bolton,tied,Swansea,21/04/2012
Fulham,beat,Wigan,21/04/2012
Newcastle,beat,Stoke,21/04/2012
QPR,beat,Tottenham,21/04/2012
West Brom,beat,Liverpool,22/04/2012
Man United,tied,Everton,22/04/2012
Man City,beat,Wolves,22/04/2012
Bolton,beat,Aston Villa,24/04/2012
Everton,beat,Fulham,28/04/2012
Liverpool,beat,Norwich,28/04/2012
Stoke,tied,Arsenal,28/04/2012
Sunderland,tied,Bolton,28/04/2012
Swansea,tied,Wolves,28/04/2012
West Brom,tied,Aston Villa,28/04/2012
Wigan,beat,Newcastle,28/04/2012
Chelsea,beat,QPR,29/04/2012
Tottenham,beat,Blackburn,29/04/2012
Man City,beat,Man United,30/04/2012
Fulham,beat,Liverpool,01/05/2012
Stoke,tied,Everton,01/05/2012
Tottenham,beat,Bolton,02/05/2012
Newcastle,beat,Chelsea,02/05/2012
Arsenal,tied,Norwich,05/05/2012
Aston Villa,tied,Tottenham,06/05/2012
Bolton,tied,West Brom,06/05/2012
Fulham,beat,Sunderland,06/05/2012
Man United,beat,Swansea,06/05/2012
Man City,beat,Newcastle,06/05/2012
QPR,beat,Stoke,06/05/2012
Wolves,tied,Everton,06/05/2012
Wigan,beat,Blackburn,07/05/2012
Liverpool,beat,Chelsea,08/05/2012
Chelsea,beat,Blackburn,13/05/2012
Everton,beat,Newcastle,13/05/2012
Man City,beat,QPR,13/05/2012
Norwich,beat,Aston Villa,13/05/2012
Stoke,tied,Bolton,13/05/2012
Man United,beat,Sunderland,13/05/2012
Swansea,beat,Liverpool,13/05/2012
Tottenham,beat,Fulham,13/05/2012
Arsenal,beat,West Brom,13/05/2012
Wigan,beat,Wolves,13/05/2012
Arsenal,tied,Sunderland,18/08/2012
Fulham,beat,Norwich,18/08/2012
Newcastle,beat,Tottenham,18/08/2012
Swansea,beat,QPR,18/08/2012
Reading,tied,Stoke,18/08/2012
West Brom,beat,Liverpool,18/08/2012
West Ham,beat,Aston Villa,18/08/2012
Man City,beat,Southampton,19/08/2012
Chelsea,beat,Wigan,19/08/2012
Everton,beat,Man United,20/08/2012
Chelsea,beat,Reading,22/08/2012
Everton,beat,Aston Villa,25/08/2012
Chelsea,beat,Newcastle,25/08/2012
Man United,beat,Fulham,25/08/2012
Norwich,tied,QPR,25/08/2012
Wigan,beat,Southampton,25/08/2012
Swansea,beat,West Ham,25/08/2012
Tottenham,tied,West Brom,25/08/2012
Liverpool,tied,Man City,26/08/2012
Stoke,tied,Arsenal,26/08/2012
Man City,beat,QPR,01/09/2012
Swansea,tied,Sunderland,01/09/2012
Tottenham,tied,Norwich,01/09/2012
West Brom,beat,Everton,01/09/2012
West Ham,beat,Fulham,01/09/2012
Wigan,tied,Stoke,01/09/2012
Arsenal,beat,Liverpool,02/09/2012
Newcastle,tied,Aston Villa,02/09/2012
Man United,beat,Southampton,02/09/2012
Arsenal,beat,Southampton,15/09/2012
Aston Villa,beat,Swansea,15/09/2012
Fulham,beat,West Brom,15/09/2012
Man United,beat,Wigan,15/09/2012
Norwich,tied,West Ham,15/09/2012
QPR,tied,Chelsea,15/09/2012
Stoke,tied,Man City,15/09/2012
Sunderland,tied,Liverpool,15/09/2012
Tottenham,beat,Reading,16/09/2012
Everton,tied,Newcastle,17/09/2012
Chelsea,beat,Stoke,22/09/2012
Southampton,beat,Aston Villa,22/09/2012
Everton,beat,Swansea,22/09/2012
West Brom,beat,Reading,22/09/2012
West Ham,tied,Sunderland,22/09/2012
Fulham,beat,Wigan,22/09/2012
Man United,beat,Liverpool,23/09/2012
Man City,tied,Arsenal,23/09/2012
Newcastle,beat,Norwich,23/09/2012
Tottenham,beat,QPR,23/09/2012
Chelsea,beat,Arsenal,29/09/2012
Everton,beat,Southampton,29/09/2012
Man City,beat,Fulham,29/09/2012
Tottenham,beat,Man United,29/09/2012
Liverpool,beat,Norwich,29/09/2012
Reading,tied,Newcastle,29/09/2012
Stoke,beat,Swansea,29/09/2012
Sunderland,beat,Wigan,29/09/2012
Aston Villa,tied,West Brom,30/09/2012
West Ham,beat,QPR,01/10/2012
Chelsea,beat,Norwich,06/10/2012
Man City,beat,Sunderland,06/10/2012
Swansea,tied,Reading,06/10/2012
West Brom,beat,QPR,06/10/2012
Arsenal,beat,West Ham,06/10/2012
Wigan,tied,Everton,06/10/2012
Liverpool,tied,Stoke,07/10/2012
Man United,beat,Newcastle,07/10/2012
Southampton,tied,Fulham,07/10/2012
Tottenham,beat,Aston Villa,07/10/2012
Fulham,beat,Aston Villa,20/10/2012
Liverpool,beat,Reading,20/10/2012
Man United,beat,Stoke,20/10/2012
Norwich,beat,Arsenal,20/10/2012
Swansea,beat,Wigan,20/10/2012
Chelsea,beat,Tottenham,20/10/2012
Man City,beat,West Brom,20/10/2012
West Ham,beat,Southampton,20/10/2012
QPR,tied,Everton,21/10/2012
Sunderland,tied,Newcastle,21/10/2012
Arsenal,beat,QPR,27/10/2012
Aston Villa,tied,Norwich,27/10/2012
Man City,beat,Swansea,27/10/2012
Reading,tied,Fulham,27/10/2012
Stoke,tied,Sunderland,27/10/2012
Wigan,beat,West Ham,27/10/2012
Man United,beat,Chelsea,28/10/2012
Everton,tied,Liverpool,28/10/2012
Newcastle,beat,West Brom,28/10/2012
Tottenham,beat,Southampton,28/10/2012
Fulham,tied,Everton,03/11/2012
Man United,beat,Arsenal,03/11/2012
Norwich,beat,Stoke,03/11/2012
Aston Villa,beat,Sunderland,03/11/2012
Swansea,tied,Chelsea,03/11/2012
Wigan,beat,Tottenham,03/11/2012
West Ham,tied,Man City,03/11/2012
Liverpool,tied,Newcastle,04/11/2012
QPR,tied,Reading,04/11/2012
West Brom,beat,Southampton,05/11/2012
Arsenal,tied,Fulham,10/11/2012
Man United,beat,Aston Villa,10/11/2012
Everton,beat,Sunderland,10/11/2012
Reading,tied,Norwich,10/11/2012
Southampton,tied,Swansea,10/11/2012
Stoke,beat,QPR,10/11/2012
West Brom,beat,Wigan,10/11/2012
Chelsea,tied,Liverpool,11/11/2012
Man City,beat,Tottenham,11/11/2012
West Ham,beat,Newcastle,11/11/2012
Arsenal,beat,Tottenham,17/11/2012
Liverpool,beat,Wigan,17/11/2012
Man City,beat,Aston Villa,17/11/2012
Swansea,beat,Newcastle,17/11/2012
Norwich,beat,Man United,17/11/2012
Southampton,beat,QPR,17/11/2012
Reading,beat,Everton,17/11/2012
West Brom,beat,Chelsea,17/11/2012
Sunderland,beat,Fulham,18/11/2012
West Ham,tied,Stoke,19/11/2012
Aston Villa,tied,Arsenal,24/11/2012
Everton,tied,Norwich,24/11/2012
Man United,beat,QPR,24/11/2012
Stoke,beat,Fulham,24/11/2012
West Brom,beat,Sunderland,24/11/2012
Wigan,beat,Reading,24/11/2012
Chelsea,tied,Man City,25/11/2012
Southampton,beat,Newcastle,25/11/2012
Swansea,tied,Liverpool,25/11/2012
Tottenham,beat,West Ham,25/11/2012
Aston Villa,beat,Reading,27/11/2012
Sunderland,tied,QPR,27/11/2012
Chelsea,tied,Fulham,28/11/2012
Everton,tied,Arsenal,28/11/2012
Man United,beat,West Ham,28/11/2012
Southampton,tied,Norwich,28/11/2012
Stoke,beat,Newcastle,28/11/2012
Swansea,beat,West Brom,28/11/2012
Tottenham,beat,Liverpool,28/11/2012
Man City,beat,Wigan,28/11/2012
Swansea,beat,Arsenal,01/12/2012
Tottenham,beat,Fulham,01/12/2012
Liverpool,beat,Southampton,01/12/2012
Man City,tied,Everton,01/12/2012
QPR,tied,Aston Villa,01/12/2012
Man United,beat,Reading,01/12/2012
Stoke,beat,West Brom,01/12/2012
West Ham,beat,Chelsea,01/12/2012
Norwich,beat,Sunderland,02/12/2012
Newcastle,beat,Wigan,03/12/2012
Arsenal,beat,West Brom,08/12/2012
Aston Villa,tied,Stoke,08/12/2012
Southampton,beat,Reading,08/12/2012
Chelsea,beat,Sunderland,08/12/2012
Norwich,beat,Swansea,08/12/2012
Wigan,tied,QPR,08/12/2012
Everton,beat,Tottenham,09/12/2012
Man United,beat,Man City,09/12/2012
Liverpool,beat,West Ham,09/12/2012
Fulham,beat,Newcastle,10/12/2012
Sunderland,beat,Reading,11/12/2012
Aston Villa,beat,Liverpool,15/12/2012
Man United,beat,Sunderland,15/12/2012
Man City,beat,Newcastle,15/12/2012
Norwich,beat,Wigan,15/12/2012
QPR,beat,Fulham,15/12/2012
Stoke,tied,Everton,15/12/2012
Tottenham,beat,Swansea,16/12/2012
West Brom,tied,West Ham,16/12/2012
Arsenal,beat,Reading,17/12/2012
Liverpool,beat,Fulham,22/12/2012
Man City,beat,Reading,22/12/2012
Newcastle,beat,QPR,22/12/2012
Sunderland,beat,Southampton,22/12/2012
Tottenham,tied,Stoke,22/12/2012
West Brom,beat,Norwich,22/12/2012
Everton,beat,West Ham,22/12/2012
Arsenal,beat,Wigan,22/12/2012
Chelsea,beat,Aston Villa,23/12/2012
Swansea,tied,Man United,23/12/2012
Tottenham,beat,Aston Villa,26/12/2012
Everton,beat,Wigan,26/12/2012
Fulham,tied,Southampton,26/12/2012
Man United,beat,Newcastle,26/12/2012
Chelsea,beat,Norwich,26/12/2012
West Brom,beat,QPR,26/12/2012
Reading,tied,Swansea,26/12/2012
Stoke,beat,Liverpool,26/12/2012
Sunderland,beat,Man City,26/12/2012
Arsenal,beat,Newcastle,29/12/2012
Wigan,beat,Aston Villa,29/12/2012
Swansea,beat,Fulham,29/12/2012
Man United,beat,West Brom,29/12/2012
Man City,beat,Norwich,29/12/2012
Reading,beat,West Ham,29/12/2012
Stoke,tied,Southampton,29/12/2012
Tottenham,beat,Sunderland,29/12/2012
Chelsea,beat,Everton,30/12/2012
Liverpool,beat,QPR,30/12/2012
Man City,beat,Stoke,01/01/2013
Southampton,tied,Arsenal,01/01/2013
Swansea,tied,Aston Villa,01/01/2013
Tottenham,beat,Reading,01/01/2013
Fulham,beat,West Brom,01/01/2013
West Ham,beat,Norwich,01/01/2013
Man United,beat,Wigan,01/01/2013
QPR,beat,Chelsea,02/01/2013
Liverpool,beat,Sunderland,02/01/2013
Everton,beat,Newcastle,02/01/2013
Southampton,beat,Aston Villa,12/01/2013
Everton,tied,Swansea,12/01/2013
Fulham,tied,Wigan,12/01/2013
Norwich,tied,Newcastle,12/01/2013
QPR,tied,Tottenham,12/01/2013
Reading,beat,West Brom,12/01/2013
Chelsea,beat,Stoke,12/01/2013
Sunderland,beat,West Ham,12/01/2013
Man City,beat,Arsenal,13/01/2013
Man United,beat,Liverpool,13/01/2013
Chelsea,tied,Southampton,16/01/2013
Liverpool,beat,Norwich,19/01/2013
Man City,beat,Fulham,19/01/2013
Reading,beat,Newcastle,19/01/2013
Swansea,beat,Stoke,19/01/2013
West Brom,tied,Aston Villa,19/01/2013
West Ham,tied,QPR,19/01/2013
Sunderland,beat,Wigan,19/01/2013
Chelsea,beat,Arsenal,20/01/2013
Tottenham,tied,Man United,20/01/2013
Southampton,tied,Everton,21/01/2013
Arsenal,beat,West Ham,23/01/2013
Newcastle,beat,Aston Villa,29/01/2013
QPR,tied,Man City,29/01/2013
Stoke,tied,Wigan,29/01/2013
Sunderland,tied,Swansea,29/01/2013
Arsenal,tied,Liverpool,30/01/2013
Everton,beat,West Brom,30/01/2013
Fulham,beat,West Ham,30/01/2013
Man United,beat,Southampton,30/01/2013
Norwich,tied,Tottenham,30/01/2013
Reading,tied,Chelsea,30/01/2013
Arsenal,beat,Stoke,02/02/2013
Everton,tied,Aston Villa,02/02/2013
Man United,beat,Fulham,02/02/2013
Newcastle,beat,Chelsea,02/02/2013
QPR,tied,Norwich,02/02/2013
Reading,beat,Sunderland,02/02/2013
West Ham,beat,Swansea,02/02/2013
Wigan,tied,Southampton,02/02/2013
Man City,tied,Liverpool,03/02/2013
Tottenham,beat,West Brom,03/02/2013
Chelsea,beat,Wigan,09/02/2013
Norwich,tied,Fulham,09/02/2013
Southampton,beat,Man City,09/02/2013
Stoke,beat,Reading,09/02/2013
Arsenal,beat,Sunderland,09/02/2013
Swansea,beat,QPR,09/02/2013
Tottenham,beat,Newcastle,09/02/2013
Aston Villa,beat,West Ham,10/02/2013
Man United,beat,Everton,10/02/2013
West Brom,beat,Liverpool,11/02/2013
Liverpool,beat,Swansea,17/02/2013
Arsenal,beat,Aston Villa,23/02/2013
Fulham,beat,Stoke,23/02/2013
Norwich,beat,Everton,23/02/2013
Man United,beat,QPR,23/02/2013
Wigan,beat,Reading,23/02/2013
West Brom,beat,Sunderland,23/02/2013
Man City,beat,Chelsea,24/02/2013
Newcastle,beat,Southampton,24/02/2013
Tottenham,beat,West Ham,25/02/2013
Chelsea,beat,West Brom,02/03/2013
Everton,beat,Reading,02/03/2013
Man United,beat,Norwich,02/03/2013
QPR,beat,Southampton,02/03/2013
West Ham,beat,Stoke,02/03/2013
Sunderland,tied,Fulham,02/03/2013
Swansea,beat,Newcastle,02/03/2013
Liverpool,beat,Wigan,02/03/2013
Tottenham,beat,Arsenal,03/03/2013
Man City,beat,Aston Villa,04/03/2013
Norwich,tied,Southampton,09/03/2013
QPR,beat,Sunderland,09/03/2013
Aston Villa,beat,Reading,09/03/2013
West Brom,beat,Swansea,09/03/2013
Liverpool,beat,Tottenham,10/03/2013
Newcastle,beat,Stoke,10/03/2013
Aston Villa,beat,QPR,16/03/2013
Everton,beat,Man City,16/03/2013
Man United,beat,Reading,16/03/2013
Southampton,beat,Liverpool,16/03/2013
Stoke,tied,West Brom,16/03/2013
Arsenal,beat,Swansea,16/03/2013
Chelsea,beat,West Ham,17/03/2013
Sunderland,tied,Norwich,17/03/2013
Fulham,beat,Tottenham,17/03/2013
Wigan,beat,Newcastle,17/03/2013
Arsenal,beat,Reading,30/03/2013
Everton,beat,Stoke,30/03/2013
Man City,beat,Newcastle,30/03/2013
Southampton,beat,Chelsea,30/03/2013
Man United,beat,Sunderland,30/03/2013
Tottenham,beat,Swansea,30/03/2013
West Ham,beat,West Brom,30/03/2013
Wigan,beat,Norwich,30/03/2013
Liverpool,beat,Aston Villa,31/03/2013
Fulham,beat,QPR,01/04/2013
Norwich,tied,Swansea,06/04/2013
Southampton,beat,Reading,06/04/2013
Aston Villa,beat,Stoke,06/04/2013
Arsenal,beat,West Brom,06/04/2013
Chelsea,beat,Sunderland,07/04/2013
Liverpool,tied,West Ham,07/04/2013
Newcastle,beat,Fulham,07/04/2013
QPR,tied,Wigan,07/04/2013
Tottenham,tied,Everton,07/04/2013
Man City,beat,Man United,08/04/2013
Arsenal,beat,Norwich,13/04/2013
Aston Villa,tied,Fulham,13/04/2013
Everton,beat,QPR,13/04/2013
Reading,tied,Liverpool,13/04/2013
Southampton,tied,West Ham,13/04/2013
Sunderland,beat,Newcastle,14/04/2013
Man United,beat,Stoke,14/04/2013
Arsenal,tied,Everton,16/04/2013
Chelsea,beat,Fulham,17/04/2013
Man City,beat,Wigan,17/04/2013
West Ham,tied,Man United,17/04/2013
Arsenal,beat,Fulham,20/04/2013
Norwich,beat,Reading,20/04/2013
Stoke,beat,QPR,20/04/2013
Sunderland,beat,Everton,20/04/2013
Swansea,tied,Southampton,20/04/2013
West Brom,tied,Newcastle,20/04/2013
West Ham,beat,Wigan,20/04/2013
Liverpool,tied,Chelsea,21/04/2013
Tottenham,beat,Man City,21/04/2013
Man United,beat,Aston Villa,22/04/2013
Everton,beat,Fulham,27/04/2013
Man City,beat,West Ham,27/04/2013
Liverpool,beat,Newcastle,27/04/2013
West Brom,beat,Southampton,27/04/2013
Stoke,beat,Norwich,27/04/2013
Wigan,tied,Tottenham,27/04/2013
Arsenal,tied,Man United,28/04/2013
Chelsea,beat,Swansea,28/04/2013
Reading,tied,QPR,28/04/2013
Aston Villa,beat,Sunderland,29/04/2013
Reading,beat,Fulham,04/05/2013
Aston Villa,beat,Norwich,04/05/2013
Arsenal,beat,QPR,04/05/2013
Swansea,tied,Man City,04/05/2013
Tottenham,beat,Southampton,04/05/2013
Wigan,beat,West Brom,04/05/2013
West Ham,tied,Newcastle,04/05/2013
Liverpool,tied,Everton,05/05/2013
Chelsea,beat,Man United,05/05/2013
Sunderland,tied,Stoke,06/05/2013
Man City,beat,West Brom,07/05/2013
Swansea,beat,Wigan,07/05/2013
Chelsea,tied,Tottenham,08/05/2013
Chelsea,beat,Aston Villa,11/05/2013
Everton,beat,West Ham,12/05/2013
Liverpool,beat,Fulham,12/05/2013
Man United,beat,Swansea,12/05/2013
Norwich,beat,West Brom,12/05/2013
Newcastle,beat,QPR,12/05/2013
Tottenham,beat,Stoke,12/05/2013
Sunderland,tied,Southampton,12/05/2013
Arsenal,beat,Wigan,14/05/2013
Man City,beat,Reading,14/05/2013
Chelsea,beat,Everton,19/05/2013
Liverpool,beat,QPR,19/05/2013
Norwich,beat,Man City,19/05/2013
Arsenal,beat,Newcastle,19/05/2013
Southampton,tied,Stoke,19/05/2013
Fulham,beat,Swansea,19/05/2013
Tottenham,beat,Sunderland,19/05/2013
West Brom,tied,Man United,19/05/2013
West Ham,beat,Reading,19/05/2013
Wigan,tied,Aston Villa,19/05/2013
Aston Villa,beat,Arsenal,17/08/2013
Liverpool,beat,Stoke,17/08/2013
Norwich,tied,Everton,17/08/2013
Fulham,beat,Sunderland,17/08/2013
Man United,beat,Swansea,17/08/2013
Southampton,beat,West Brom,17/08/2013
West Ham,beat,Cardiff,17/08/2013
Chelsea,beat,Hull,18/08/2013
Tottenham,beat,Crystal Palace,18/08/2013
Man City,beat,Newcastle,19/08/2013
Chelsea,beat,Aston Villa,21/08/2013
Liverpool,beat,Aston Villa,24/08/2013
Everton,tied,West Brom,24/08/2013
Arsenal,beat,Fulham,24/08/2013
Hull,beat,Norwich,24/08/2013
Newcastle,tied,West Ham,24/08/2013
Southampton,tied,Sunderland,24/08/2013
Stoke,beat,Crystal Palace,24/08/2013
Cardiff,beat,Man City,25/08/2013
Tottenham,beat,Swansea,25/08/2013
Man United,tied,Chelsea,26/08/2013
Cardiff,tied,Everton,31/08/2013
Crystal Palace,beat,Sunderland,31/08/2013
Man City,beat,Hull,31/08/2013
Newcastle,beat,Fulham,31/08/2013
Norwich,beat,Southampton,31/08/2013
Stoke,beat,West Ham,31/08/2013
Arsenal,beat,Tottenham,01/09/2013
Liverpool,beat,Man United,01/09/2013
Swansea,beat,West Brom,01/09/2013
Newcastle,beat,Aston Villa,14/09/2013
Everton,beat,Chelsea,14/09/2013
Fulham,tied,West Brom,14/09/2013
Hull,tied,Cardiff,14/09/2013
Man United,beat,Crystal Palace,14/09/2013
Stoke,tied,Man City,14/09/2013
Arsenal,beat,Sunderland,14/09/2013
Tottenham,beat,Norwich,14/09/2013
Southampton,tied,West Ham,15/09/2013
Swansea,tied,Liverpool,16/09/2013
Chelsea,beat,Fulham,21/09/2013
Southampton,beat,Liverpool,21/09/2013
Hull,beat,Newcastle,21/09/2013
Aston Villa,beat,Norwich,21/09/2013
West Brom,beat,Sunderland,21/09/2013
Everton,beat,West Ham,21/09/2013
Arsenal,beat,Stoke,22/09/2013
Tottenham,beat,Cardiff,22/09/2013
Swansea,beat,Crystal Palace,22/09/2013
Man City,beat,Man United,22/09/2013
Aston Villa,beat,Man City,28/09/2013
Cardiff,beat,Fulham,28/09/2013
Hull,beat,West Ham,28/09/2013
West Brom,beat,Man United,28/09/2013
Southampton,beat,Crystal Palace,28/09/2013
Arsenal,beat,Swansea,28/09/2013
Tottenham,tied,Chelsea,28/09/2013
Norwich,beat,Stoke,29/09/2013
Liverpool,beat,Sunderland,29/09/2013
Everton,beat,Newcastle,30/09/2013
Newcastle,beat,Cardiff,05/10/2013
Fulham,beat,Stoke,05/10/2013
Hull,tied,Aston Villa,05/10/2013
Liverpool,beat,Crystal Palace,05/10/2013
Man City,beat,Everton,05/10/2013
Man United,beat,Sunderland,05/10/2013
Chelsea,beat,Norwich,06/10/2013
Southampton,beat,Swansea,06/10/2013
West Ham,beat,Tottenham,06/10/2013
West Brom,tied,Arsenal,06/10/2013
Arsenal,beat,Norwich,19/10/2013
Chelsea,beat,Cardiff,19/10/2013
Everton,beat,Hull,19/10/2013
Man United,tied,Southampton,19/10/2013
Newcastle,tied,Liverpool,19/10/2013
Stoke,tied,West Brom,19/10/2013
Swansea,beat,Sunderland,19/10/2013
Man City,beat,West Ham,19/10/2013
Tottenham,beat,Aston Villa,20/10/2013
Fulham,beat,Crystal Palace,21/10/2013
Everton,beat,Aston Villa,26/10/2013
Arsenal,beat,Crystal Palace,26/10/2013
Liverpool,beat,West Brom,26/10/2013
Man United,beat,Stoke,26/10/2013
Norwich,tied,Cardiff,26/10/2013
Southampton,beat,Fulham,26/10/2013
Chelsea,beat,Man City,27/10/2013
Sunderland,beat,Newcastle,27/10/2013
Swansea,tied,West Ham,27/10/2013
Tottenham,beat,Hull,27/10/2013
Arsenal,beat,Liverpool,02/11/2013
Man United,beat,Fulham,02/11/2013
Hull,beat,Sunderland,02/11/2013
Man City,beat,Norwich,02/11/2013
Newcastle,beat,Chelsea,02/11/2013
Stoke,tied,Southampton,02/11/2013
West Brom,beat,Crystal Palace,02/11/2013
West Ham,tied,Aston Villa,02/11/2013
Cardiff,beat,Swansea,03/11/2013
Everton,tied,Tottenham,03/11/2013
Aston Villa,beat,Cardiff,09/11/2013
Chelsea,tied,West Brom,09/11/2013
Crystal Palace,tied,Everton,09/11/2013
Liverpool,beat,Fulham,09/11/2013
Norwich,beat,West Ham,09/11/2013
Southampton,beat,Hull,09/11/2013
Man United,beat,Arsenal,10/11/2013
Sunderland,beat,Man City,10/11/2013
Swansea,tied,Stoke,10/11/2013
Newcastle,beat,Tottenham,10/11/2013
Arsenal,beat,Southampton,23/11/2013
Everton,tied,Liverpool,23/11/2013
Swansea,beat,Fulham,23/11/2013
Crystal Palace,beat,Hull,23/11/2013
Newcastle,beat,Norwich,23/11/2013
Stoke,beat,Sunderland,23/11/2013
Chelsea,beat,West Ham,23/11/2013
Cardiff,tied,Man United,24/11/2013
Man City,beat,Tottenham,24/11/2013
West Brom,tied,Aston Villa,25/11/2013
Aston Villa,tied,Sunderland,30/11/2013
Arsenal,beat,Cardiff,30/11/2013
Everton,beat,Stoke,30/11/2013
Newcastle,beat,West Brom,30/11/2013
Norwich,beat,Crystal Palace,30/11/2013
West Ham,beat,Fulham,30/11/2013
Chelsea,beat,Southampton,01/12/2013
Hull,beat,Liverpool,01/12/2013
Man City,beat,Swansea,01/12/2013
Tottenham,tied,Man United,01/12/2013
Crystal Palace,beat,West Ham,03/12/2013
Arsenal,beat,Hull,04/12/2013
Tottenham,beat,Fulham,04/12/2013
Liverpool,beat,Norwich,04/12/2013
Everton,beat,Man United,04/12/2013
Aston Villa,beat,Southampton,04/12/2013
Stoke,tied,Cardiff,04/12/2013
Chelsea,beat,Sunderland,04/12/2013
Swansea,beat,Newcastle,04/12/2013
Man City,beat,West Brom,04/12/2013
Crystal Palace,beat,Cardiff,07/12/2013
Liverpool,beat,West Ham,07/12/2013
Newcastle,beat,Man United,07/12/2013
Southampton,tied,Man City,07/12/2013
Stoke,beat,Chelsea,07/12/2013
Tottenham,beat,Sunderland,07/12/2013
Norwich,beat,West Brom,07/12/2013
Arsenal,tied,Everton,08/12/2013
Fulham,beat,Aston Villa,08/12/2013
Swansea,tied,Hull,09/12/2013
Cardiff,beat,West Brom,14/12/2013
Chelsea,beat,Crystal Palace,14/12/2013
Everton,beat,Fulham,14/12/2013
Hull,tied,Stoke,14/12/2013
Man City,beat,Arsenal,14/12/2013
Newcastle,tied,Southampton,14/12/2013
West Ham,tied,Sunderland,14/12/2013
Man United,beat,Aston Villa,15/12/2013
Norwich,tied,Swansea,15/12/2013
Liverpool,beat,Tottenham,15/12/2013
Newcastle,beat,Crystal Palace,21/12/2013
Man City,beat,Fulham,21/12/2013
Liverpool,beat,Cardiff,21/12/2013
Man United,beat,West Ham,21/12/2013
Stoke,beat,Aston Villa,21/12/2013
Sunderland,tied,Norwich,21/12/2013
West Brom,tied,Hull,21/12/2013
Tottenham,beat,Southampton,22/12/2013
Everton,beat,Swansea,22/12/2013
Arsenal,tied,Chelsea,23/12/2013
Crystal Palace,beat,Aston Villa,26/12/2013
Southampton,beat,Cardiff,26/12/2013
Chelsea,beat,Swansea,26/12/2013
Sunderland,beat,Everton,26/12/2013
Man United,beat,Hull,26/12/2013
Man City,beat,Liverpool,26/12/2013
Newcastle,beat,Stoke,26/12/2013
Fulham,beat,Norwich,26/12/2013
Tottenham,tied,West Brom,26/12/2013
Arsenal,beat,West Ham,26/12/2013
Aston Villa,tied,Swansea,28/12/2013
Cardiff,tied,Sunderland,28/12/2013
Hull,beat,Fulham,28/12/2013
Man City,beat,Crystal Palace,28/12/2013
Man United,beat,Norwich,28/12/2013
West Ham,tied,West Brom,28/12/2013
Chelsea,beat,Liverpool,29/12/2013
Everton,beat,Southampton,29/12/2013
Arsenal,beat,Newcastle,29/12/2013
Tottenham,beat,Stoke,29/12/2013
Arsenal,beat,Cardiff,01/01/2014
Crystal Palace,tied,Norwich,01/01/2014
Fulham,beat,West Ham,01/01/2014
Liverpool,beat,Hull,01/01/2014
Tottenham,beat,Man United,01/01/2014
Chelsea,beat,Southampton,01/01/2014
Stoke,tied,Everton,01/01/2014
Aston Villa,beat,Sunderland,01/01/2014
Man City,beat,Swansea,01/01/2014
West Brom,beat,Newcastle,01/01/2014
West Ham,beat,Cardiff,11/01/2014
Everton,beat,Norwich,11/01/2014
Sunderland,beat,Fulham,11/01/2014
Chelsea,beat,Hull,11/01/2014
Man United,beat,Swansea,11/01/2014
Southampton,beat,West Brom,11/01/2014
Tottenham,beat,Crystal Palace,11/01/2014
Man City,beat,Newcastle,12/01/2014
Liverpool,beat,Stoke,12/01/2014
Arsenal,beat,Aston Villa,13/01/2014
Arsenal,beat,Fulham,18/01/2014
Crystal Palace,beat,Stoke,18/01/2014
Liverpool,tied,Aston Villa,18/01/2014
Man City,beat,Cardiff,18/01/2014
Norwich,beat,Hull,18/01/2014
Sunderland,tied,Southampton,18/01/2014
